timestamp,open,high,low,close,volume,rsi,sma_fast,sma_slow,symbol
2025-04-22 04:00:00,1297.4,1300.3,1293.9,1296.0,1397536,75.73006502612816,1290.72,1258.5466666666666,NSE:RELIANCE-EQ
2025-04-22 05:00:00,1296.3,1301.6,1296.0,1298.4,2300002,76.81431845307246,1293.33,1260.4066666666668,NSE:RELIANCE-EQ
2025-04-22 06:00:00,1298.4,1300.8,1298.1,1298.6,1706135,76.90690497517852,1295.8899999999999,1262.3066666666668,NSE:RELIANCE-EQ
2025-04-22 07:00:00,1298.6,1299.8,1293.0,1293.5,2454887,69.30665768176388,1296.6299999999999,1264.1133333333335,NSE:RELIANCE-EQ
2025-04-22 08:00:00,1293.5,1294.7,1286.3,1291.0,1781391,65.87023845007977,1296.1100000000001,1265.71,NSE:RELIANCE-EQ
2025-04-22 09:00:00,1291.0,1293.8,1288.0,1289.2,2036669,63.43156423411957,1295.39,1267.2733333333333,NSE:RELIANCE-EQ
2025-04-23 03:00:00,1297.0,1298.4,1291.1,1294.2,743386,67.07773073092687,1295.26,1269.03,NSE:RELIANCE-EQ
2025-04-23 04:00:00,1294.2,1306.0,1292.0,1294.1,1880077,66.93398614996353,1294.77,1270.8466666666668,NSE:RELIANCE-EQ
2025-04-23 05:00:00,1293.9,1294.7,1285.4,1291.7,1093775,63.42126293797585,1294.4,1272.7566666666667,NSE:RELIANCE-EQ
2025-04-23 06:00:00,1291.6,1297.0,1291.5,1294.5,1092731,65.68395739220799,1294.1200000000001,1274.7833333333333,NSE:RELIANCE-EQ
2025-04-23 07:00:00,1294.1,1299.8,1293.6,1299.5,1058447,69.33214574692823,1294.47,1276.9633333333334,NSE:RELIANCE-EQ
2025-04-23 08:00:00,1299.0,1300.5,1297.1,1299.4,1632251,69.17375271560743,1294.5700000000002,1279.0766666666668,NSE:RELIANCE-EQ
2025-04-23 09:00:00,1299.3,1301.2,1295.6,1298.3,2977345,67.35102005608155,1294.54,1281.28,NSE:RELIANCE-EQ
2025-04-24 03:00:00,1292.4,1297.9,1291.2,1291.6,654585,57.425500912799656,1294.35,1283.0333333333333,NSE:RELIANCE-EQ
2025-04-24 04:00:00,1291.7,1297.0,1290.3,1295.6,1010474,61.11029771819529,1294.81,1284.96,NSE:RELIANCE-EQ
2025-04-24 05:00:00,1295.6,1296.5,1292.7,1295.0,1048974,60.267691813165044,1295.3899999999999,1287.1933333333334,NSE:RELIANCE-EQ
2025-04-24 06:00:00,1295.2,1300.7,1294.9,1299.3,1160463,64.08921807948866,1295.9,1289.4233333333334,NSE:RELIANCE-EQ
2025-04-24 07:00:00,1299.1,1301.0,1296.7,1297.3,1199161,61.14351040635934,1296.22,1291.1066666666666,NSE:RELIANCE-EQ
2025-04-24 08:00:00,1297.3,1300.6,1294.9,1299.6,1559399,63.23621266000067,1297.0099999999998,1292.34,NSE:RELIANCE-EQ
2025-04-24 09:00:00,1299.5,1304.5,1295.6,1303.3,3825794,66.37369703948227,1297.8899999999999,1293.5533333333333,NSE:RELIANCE-EQ
2025-04-25 03:00:00,1303.5,1321.4,1301.9,1320.7,1941987,76.52136713044898,1300.0099999999998,1295.0666666666666,NSE:RELIANCE-EQ
2025-04-25 04:00:00,1320.9,1325.2,1290.1,1293.8,3821910,50.931760050940085,1299.45,1295.7833333333333,NSE:RELIANCE-EQ
2025-04-25 05:00:00,1293.8,1302.9,1292.0,1294.2,1815225,51.19312915925903,1299.04,1296.49,NSE:RELIANCE-EQ
2025-04-25 06:00:00,1294.4,1296.9,1288.1,1294.9,1540963,51.67821597151024,1299.3700000000001,1296.7833333333333,NSE:RELIANCE-EQ
2025-04-25 07:00:00,1294.9,1303.0,1293.5,1300.1,1308325,55.23734952053074,1299.82,1296.9133333333332,NSE:RELIANCE-EQ
2025-04-25 08:00:00,1300.1,1309.9,1299.4,1303.4,1179770,57.38262608718101,1300.6599999999999,1297.1466666666668,NSE:RELIANCE-EQ
2025-04-25 09:00:00,1302.9,1304.9,1296.2,1300.9,2814401,55.22338435266203,1300.8200000000002,1297.3266666666668,NSE:RELIANCE-EQ
2025-04-28 03:00:00,1340.0,1344.0,1320.2,1331.3,5069826,70.00422629684854,1304.22,1298.4033333333334,NSE:RELIANCE-EQ
2025-04-28 04:00:00,1331.2,1355.0,1331.2,1349.5,6319681,75.26792428343119,1309.21,1300.2066666666667,NSE:RELIANCE-EQ
2025-04-28 05:00:00,1349.5,1358.0,1349.5,1354.1,3701190,76.39537886489697,1314.29,1302.1,NSE:RELIANCE-EQ
2025-04-28 06:00:00,1354.0,1362.6,1353.9,1362.3,2923872,78.29488734468445,1318.45,1304.31,NSE:RELIANCE-EQ
2025-04-28 07:00:00,1362.1,1373.8,1360.0,1371.9,4330545,80.29419842090627,1326.2599999999998,1306.7599999999998,NSE:RELIANCE-EQ
2025-04-28 08:00:00,1372.0,1374.6,1365.3,1366.7,3502345,76.19981027032222,1333.51,1309.03,NSE:RELIANCE-EQ
2025-04-28 09:00:00,1366.8,1371.8,1362.0,1366.6,5254605,76.11942403723438,1340.68,1311.4666666666667,NSE:RELIANCE-EQ
2025-04-29 03:00:00,1371.0,1390.8,1370.0,1388.6,3816318,80.89461677702968,1349.5300000000002,1314.72,NSE:RELIANCE-EQ
2025-04-29 04:00:00,1388.9,1392.0,1376.1,1390.0,6281670,81.15289089753438,1358.19,1318.0800000000002,NSE:RELIANCE-EQ
2025-04-29 05:00:00,1390.1,1398.8,1389.0,1398.5,4463624,82.68348878595633,1367.95,1321.5566666666666,NSE:RELIANCE-EQ
2025-04-29 06:00:00,1398.3,1406.1,1397.5,1404.0,4770674,83.61095573184848,1375.22,1325.22,NSE:RELIANCE-EQ
2025-04-29 07:00:00,1404.0,1410.9,1403.8,1406.0,3450068,83.94764463079758,1380.8700000000001,1329.03,NSE:RELIANCE-EQ
2025-04-29 08:00:00,1405.9,1408.0,1397.0,1399.0,2773597,77.91446843441892,1385.3600000000001,1332.5133333333333,NSE:RELIANCE-EQ
2025-04-29 09:00:00,1399.0,1403.0,1398.0,1398.9,6979897,77.82841616478532,1389.02,1335.8266666666668,NSE:RELIANCE-EQ
2025-04-30 03:00:00,1402.0,1402.0,1388.1,1393.9,2127539,73.45975482329945,1391.2199999999998,1338.9766666666667,NSE:RELIANCE-EQ
2025-04-30 04:00:00,1394.0,1405.5,1392.6,1400.2,2583846,75.33816649039858,1394.5700000000002,1342.3733333333332,NSE:RELIANCE-EQ
2025-04-30 05:00:00,1400.0,1404.6,1396.1,1402.4,1891777,75.97756223015601,1398.15,1346.0666666666666,NSE:RELIANCE-EQ
2025-04-30 06:00:00,1402.4,1412.4,1402.0,1409.7,2956501,78.0144477398864,1400.26,1349.87,NSE:RELIANCE-EQ
2025-04-30 07:00:00,1409.7,1412.0,1407.2,1409.3,2317528,77.6260480869466,1402.19,1353.68,NSE:RELIANCE-EQ
2025-04-30 08:00:00,1409.3,1411.2,1406.9,1409.1,2445657,77.41850738736076,1403.25,1357.34,NSE:RELIANCE-EQ
2025-04-30 09:00:00,1409.0,1412.1,1369.0,1394.7,11155297,64.12498032421873,1402.32,1360.5866666666666,NSE:RELIANCE-EQ
2025-05-02 03:00:00,1414.0,1420.9,1409.1,1419.2,1961676,72.71069092878099,1403.6399999999999,1364.5733333333335,NSE:RELIANCE-EQ
2025-05-02 04:00:00,1419.0,1426.7,1417.7,1418.3,2610890,72.02874326843326,1405.57,1368.4066666666665,NSE:RELIANCE-EQ
2025-05-02 05:00:00,1418.0,1422.0,1415.1,1418.2,1595292,71.94799863562567,1407.5,1371.6566666666668,NSE:RELIANCE-EQ
2025-05-02 06:00:00,1418.3,1420.6,1413.0,1414.5,1430844,68.87165562703241,1409.56,1375.68,NSE:RELIANCE-EQ
2025-05-02 07:00:00,1414.6,1420.6,1412.6,1419.2,2517336,70.59180149985411,1411.46,1379.8466666666668,NSE:RELIANCE-EQ
2025-05-02 08:00:00,1419.2,1421.0,1417.0,1417.6,2292574,69.19008581605392,1412.98,1383.9366666666667,NSE:RELIANCE-EQ
2025-05-02 09:00:00,1417.3,1424.1,1416.2,1422.5,5124080,71.08377231926997,1414.2599999999998,1388.0166666666667,NSE:RELIANCE-EQ
2025-05-05 03:00:00,1431.0,1435.8,1428.6,1431.7,1583468,74.28017859361749,1416.5,1392.2933333333335,NSE:RELIANCE-EQ
2025-05-05 04:00:00,1432.0,1439.5,1429.5,1433.3,2247070,74.8018603578351,1418.9199999999998,1396.7066666666665,NSE:RELIANCE-EQ
2025-05-05 05:00:00,1433.1,1434.9,1426.9,1431.0,1538326,72.52458525586366,1422.55,1400.0299999999997,NSE:RELIANCE-EQ
2025-05-05 06:00:00,1431.1,1434.0,1428.3,1432.9,1144806,73.24910766179592,1423.92,1402.81,NSE:RELIANCE-EQ
2025-05-05 07:00:00,1433.0,1434.0,1431.5,1432.1,1090394,72.38360414478711,1425.3,1405.4099999999999,NSE:RELIANCE-EQ
